ACCOUNT_NAME,CAMPAIGN_NAME,ADGROUP_NAME,AD_NAME,DEVICE,ACCOUNT_ID,CAMPAIGN_ID,ADGROUP_ID,AD_ID,DAY,TRACKING_URL,IMPS,CLICKS,COST,CONVERSIONS,CONV_VALUE
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-09,--,118.0,1.0,95.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-10,--,153.0,1.0,307.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-11,--,131.0,2.0,310.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-12,--,115.0,1.0,180.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-13,--,113.0,1.0,301.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-14,--,117.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-15,--,100.0,2.0,345.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-16,--,85.0,1.0,206.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-17,--,81.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-18,--,84.0,2.0,394.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-19,--,118.0,1.0,85.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-20,--,122.0,2.0,437.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-21,--,172.0,7.0,1624.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-22,--,237.0,1.0,126.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-23,--,167.0,2.0,443.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-24,--,156.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-03-25,--,122.0,0.0,0.0,0.0,0.0
携帯端末,877045,1624654,297442038,645047531,2020-01-10,--,163.0,4.0,581.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-11,--,234.0,4.0,658.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-12,--,234.0,1.0,42.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-13,--,285.0,2.0,341.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-14,--,186.0,1.0,77.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-15,--,125.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-16,--,147.0,3.0,310.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-17,--,143.0,4.0,541.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-18,--,272.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-19,--,281.0,1.0,120.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-20,--,242.0,3.0,413.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,フルブラウザ搭載の携帯端末,877045,1624654,297442038,645047531,2020-01-21,--,250.0,3.0,232.0,0.0,0.0
